ts_micro,frame,wheel
1557078818080,1,0.0
1557078818130,2,0.0
1557078818180,3,0.0
1557078818230,4,0.0
1557078818280,5,0.0
1557078818330,6,0.0
1557078818380,7,0.0
1557078818430,8,0.0
1557078818480,9,0.0
1557078818530,10,0.0
1557078818580,11,-0.523598775598
1557078818630,12,-0.523598775598
1557078818680,13,-0.523598775598
1557078818730,14,-0.523598775598
1557078818780,15,-0.523598775598
1557078818830,16,-0.523598775598
1557078818880,17,0.523598775598
1557078818930,18,0.523598775598
1557078818980,19,0.523598775598
1557078819030,20,0.523598775598
1557078819080,21,0.523598775598
1557078819130,22,0.523598775598
1557078819180,23,0.523598775598
1557078819230,24,0.0
1557078819280,25,0.0
1557078819330,26,0.0
1557078819380,27,0.0
1557078819430,28,0.0
1557078819480,29,0.0
1557078819530,30,0.0
1557078819580,31,0.0
1557078819630,32,0.0
1557078819680,33,0.0
1557078819730,34,0.0
1557078819780,35,0.0
1557078819830,36,0.0
1557078819880,37,0.0
1557078819930,38,0.0
1557078819980,39,0.0
1557078820030,40,0.0
1557078820080,41,0.0
1557078820130,42,0.0
1557078820180,43,0.0
1557078820230,44,0.0
1557078820280,45,0.0
1557078820330,46,0.0
1557078820380,47,0.0
1557078820430,48,0.0
1557078820480,49,0.0
1557078820530,50,0.0
1557078820580,51,0.0
1557078820630,52,0.0
1557078820680,53,0.0
1557078820730,54,0.0
1557078820780,55,0.0
1557078820830,56,0.0
1557078820880,57,0.0
1557078820930,58,0.0
1557078820980,59,0.0
1557078821030,60,0.0
1557078821080,61,0.0
1557078821130,62,0.0
1557078821180,63,0.0
1557078821230,64,0.0
1557078821280,65,-0.523598775598
1557078821330,66,-0.523598775598
1557078821380,67,-0.523598775598
1557078821430,68,-0.523598775598
1557078821480,69,0.0
1557078821530,70,0.0
1557078821580,71,0.0
1557078821630,72,0.0
1557078821680,73,0.0
1557078821730,74,0.0
1557078821780,75,0.0
1557078821830,76,0.0
1557078821880,77,0.0
1557078821930,78,0.0
1557078821980,79,0.0
1557078822030,80,0.0
1557078822080,81,0.0
1557078822130,82,0.0
1557078822180,83,0.523598775598
1557078822230,84,0.523598775598
1557078822280,85,0.523598775598
1557078822330,86,0.0
1557078822380,87,0.0
1557078822430,88,0.0
1557078822480,89,0.0
1557078822530,90,0.0
1557078822580,91,0.0
1557078822630,92,0.0
1557078822680,93,0.0
1557078822730,94,0.0
1557078822780,95,0.0
1557078822830,96,0.0
1557078822880,97,0.523598775598
1557078822930,98,0.523598775598
1557078822980,99,0.523598775598
1557078823030,100,0.523598775598
1557078823080,101,0.0
1557078823130,102,0.0
1557078823180,103,0.0
1557078823230,104,0.0
1557078823280,105,0.0
1557078823330,106,0.0
1557078823380,107,0.0
1557078823430,108,0.0
1557078823480,109,0.0
1557078823530,110,0.0
1557078823580,111,0.0
1557078823630,112,0.0
1557078823680,113,0.0
1557078823730,114,0.0
1557078823780,115,0.0
1557078823830,116,0.0
1557078823880,117,0.0
1557078823930,118,0.0
1557078823980,119,0.0
1557078824030,120,0.0
1557078824080,121,0.0
1557078824130,122,0.0
1557078824180,123,0.0
1557078824230,124,-0.523598775598
1557078824280,125,-0.523598775598
1557078824330,126,-0.523598775598
1557078824380,127,-0.523598775598
1557078824430,128,0.0
1557078824480,129,0.0
1557078824530,130,0.0
1557078824580,131,0.0
1557078824630,132,0.0
1557078824680,133,0.0
1557078824730,134,0.0
1557078824780,135,0.0
1557078824830,136,0.0
1557078824880,137,0.0
1557078824930,138,0.523598775598
1557078824980,139,0.523598775598
1557078825030,140,0.523598775598
1557078825080,141,0.0
1557078825130,142,0.0
1557078825180,143,0.0
1557078825230,144,0.0
1557078825280,145,0.0
1557078825330,146,0.0
1557078825380,147,0.0
1557078825430,148,0.0
1557078825480,149,0.0
1557078825530,150,0.0
1557078825580,151,0.0
1557078825630,152,0.0
1557078825680,153,0.0
1557078825730,154,0.0
1557078825780,155,0.0
1557078825830,156,0.0
1557078825880,157,0.0
1557078825930,158,0.0
1557078825980,159,0.0
1557078826030,160,0.0
1557078826080,161,0.0
1557078826130,162,0.0
