ts_micro,frame,wheel
1557078737443,1,0.0
1557078737493,2,0.0
1557078737543,3,0.0
1557078737593,4,0.0
1557078737643,5,0.0
1557078737693,6,0.0
1557078737743,7,0.0
1557078737793,8,0.0
1557078737843,9,0.0
1557078737893,10,0.0
1557078737943,11,0.0
1557078737993,12,0.0
1557078738043,13,0.0
1557078738093,14,0.0
1557078738143,15,0.0
1557078738193,16,0.0
1557078738243,17,0.0
1557078738293,18,0.0
1557078738343,19,0.0
1557078738393,20,0.0
1557078738443,21,0.0
1557078738493,22,0.0
1557078738543,23,0.0
1557078738593,24,0.523598775598
1557078738643,25,0.523598775598
1557078738693,26,0.523598775598
1557078738743,27,0.0
1557078738793,28,0.0
1557078738843,29,0.0
1557078738893,30,0.0
1557078738943,31,0.0
1557078738993,32,0.0
1557078739043,33,0.0
1557078739093,34,0.0
1557078739143,35,0.0
1557078739193,36,0.0
1557078739243,37,0.0
1557078739293,38,0.0
1557078739343,39,0.0
1557078739393,40,0.0
1557078739443,41,-0.523598775598
1557078739493,42,-0.523598775598
1557078739543,43,-0.523598775598
1557078739593,44,0.0
1557078739643,45,0.0
1557078739693,46,0.0
1557078739743,47,0.0
1557078739793,48,0.0
1557078739843,49,0.0
1557078739893,50,0.0
1557078739943,51,0.0
1557078739993,52,0.0
1557078740043,53,0.0
1557078740093,54,0.0
1557078740143,55,0.523598775598
1557078740193,56,0.523598775598
1557078740243,57,0.523598775598
1557078740293,58,0.0
1557078740343,59,0.0
1557078740393,60,0.0
1557078740443,61,0.0
1557078740493,62,0.0
1557078740543,63,0.0
1557078740593,64,0.0
1557078740643,65,0.0
1557078740693,66,0.0
1557078740743,67,0.0
1557078740793,68,0.0
1557078740843,69,0.0
1557078740893,70,0.0
1557078740943,71,0.0
1557078740993,72,0.0
1557078741043,73,0.0
1557078741093,74,0.0
1557078741143,75,0.0
1557078741193,76,0.0
1557078741243,77,0.0
1557078741293,78,0.0
1557078741343,79,0.0
1557078741393,80,0.0
1557078741443,81,0.0
1557078741493,82,0.0
1557078741543,83,0.0
1557078741593,84,0.0
1557078741643,85,0.0
1557078741693,86,0.0
1557078741743,87,0.0
1557078741793,88,0.0
1557078741843,89,0.0
1557078741893,90,0.0
1557078741943,91,0.0
1557078741993,92,0.0
1557078742043,93,0.0
1557078742093,94,0.0
1557078742143,95,0.0
1557078742193,96,0.0
1557078742243,97,0.0
1557078742293,98,0.0
1557078742343,99,0.0
1557078742393,100,0.0
1557078742443,101,0.0
1557078742493,102,0.0
1557078742543,103,0.0
1557078742593,104,0.0
1557078742643,105,0.0
1557078742693,106,0.0
1557078742743,107,0.0
1557078742793,108,0.0
1557078742843,109,0.0
1557078742893,110,0.0
1557078742943,111,0.0
1557078742993,112,0.0
1557078743043,113,0.0
1557078743093,114,0.0
1557078743143,115,0.0
1557078743193,116,0.0
1557078743243,117,0.0
1557078743293,118,0.0
1557078743343,119,0.0
1557078743393,120,0.0
1557078743443,121,0.0
1557078743493,122,0.0
1557078743543,123,0.0
1557078743593,124,0.0
1557078743643,125,0.0
1557078743693,126,0.0
1557078743743,127,0.0
1557078743793,128,0.0
1557078743843,129,0.0
1557078743893,130,0.0
1557078743943,131,0.0
1557078743993,132,0.0
1557078744043,133,0.0
1557078744093,134,0.523598775598
1557078744143,135,0.523598775598
1557078744193,136,0.523598775598
1557078744243,137,0.523598775598
1557078744293,138,0.523598775598
1557078744343,139,0.523598775598
1557078744393,140,0.0
1557078744443,141,0.0
1557078744493,142,0.0
1557078744543,143,0.0
1557078744593,144,0.0
1557078744643,145,0.0
1557078744693,146,0.0
1557078744743,147,0.0
1557078744793,148,0.0
1557078744843,149,0.0
1557078744893,150,0.0
1557078744943,151,0.0
1557078744993,152,0.0
1557078745043,153,0.0
1557078745093,154,0.0
1557078745143,155,0.0
1557078745193,156,0.0
1557078745243,157,0.0
1557078745293,158,0.0
1557078745343,159,0.0
1557078745393,160,0.0
1557078745443,161,0.0
1557078745493,162,0.0
1557078745543,163,0.0
1557078745593,164,0.0
1557078745643,165,0.0
1557078745693,166,0.0
1557078745743,167,0.0
1557078745793,168,0.0
1557078745843,169,0.0
1557078745893,170,0.0
1557078745943,171,0.0
1557078745993,172,0.0
1557078746043,173,0.0
1557078746093,174,0.0
1557078746143,175,0.0
1557078746193,176,0.0
1557078746243,177,0.0
1557078746293,178,0.0
1557078746343,179,0.0
1557078746393,180,0.0
1557078746443,181,0.0
1557078746493,182,0.0
1557078746543,183,0.0
1557078746593,184,0.0
1557078746643,185,0.0
1557078746693,186,0.0
1557078746743,187,0.0
1557078746793,188,0.0
1557078746843,189,0.0
1557078746893,190,0.0
1557078746943,191,0.0
1557078746993,192,0.0
1557078747043,193,0.0
1557078747093,194,0.0
1557078747143,195,0.0
1557078747193,196,0.0
1557078747243,197,0.0
1557078747293,198,0.0
1557078747343,199,0.0
1557078747393,200,0.0
1557078747443,201,0.0
1557078747493,202,0.0
1557078747543,203,0.0
1557078747593,204,0.0
1557078747643,205,0.0
1557078747693,206,0.0
1557078747743,207,0.0
1557078747793,208,0.0
1557078747843,209,0.0
1557078747893,210,0.0
1557078747943,211,0.0
1557078747993,212,0.523598775598
1557078748043,213,0.523598775598
1557078748093,214,0.523598775598
1557078748143,215,0.0
1557078748193,216,0.0
1557078748243,217,0.0
1557078748293,218,0.0
1557078748343,219,0.0
1557078748393,220,0.0
1557078748443,221,0.0
1557078748493,222,0.0
1557078748543,223,0.0
1557078748593,224,0.0
1557078748643,225,0.0
1557078748693,226,0.0
1557078748743,227,0.0
1557078748793,228,0.0
1557078748843,229,0.0
1557078748893,230,0.0
1557078748943,231,0.0
1557078748993,232,0.0
1557078749043,233,0.0
1557078749093,234,0.0
1557078749143,235,0.0
1557078749193,236,0.0
1557078749243,237,0.0
1557078749293,238,-0.523598775598
1557078749343,239,-0.523598775598
1557078749393,240,-0.523598775598
1557078749443,241,0.0
1557078749493,242,0.0
1557078749543,243,0.0
1557078749593,244,0.0
1557078749643,245,0.0
1557078749693,246,0.0
1557078749743,247,0.0
1557078749793,248,0.0
1557078749843,249,0.0
1557078749893,250,0.523598775598
1557078749943,251,0.523598775598
1557078749993,252,0.523598775598
1557078750043,253,0.523598775598
1557078750093,254,0.0
1557078750143,255,0.0
1557078750193,256,0.0
1557078750243,257,0.0
1557078750293,258,0.0
1557078750343,259,0.523598775598
1557078750393,260,0.523598775598
1557078750443,261,0.523598775598
1557078750493,262,0.0
1557078750543,263,0.0
1557078750593,264,0.0
1557078750643,265,0.0
1557078750693,266,0.0
1557078750743,267,0.0
1557078750793,268,0.0
1557078750843,269,0.0
1557078750893,270,0.0
1557078750943,271,0.0
1557078750993,272,0.0
1557078751043,273,0.0
1557078751093,274,0.0
1557078751143,275,0.0
1557078751193,276,0.0
1557078751243,277,0.0
1557078751293,278,0.0
1557078751343,279,0.0
1557078751393,280,0.0
1557078751443,281,0.0
1557078751493,282,0.0
1557078751543,283,0.0
1557078751593,284,0.0
1557078751643,285,0.0
1557078751693,286,0.0
1557078751743,287,0.0
1557078751793,288,0.0
1557078751843,289,0.0
1557078751893,290,0.0
1557078751943,291,0.0
1557078751993,292,0.0
1557078752043,293,0.0
1557078752093,294,0.0
1557078752143,295,0.0
1557078752193,296,0.0
1557078752243,297,0.0
1557078752293,298,-0.523598775598
1557078752343,299,-0.523598775598
1557078752393,300,-0.523598775598
1557078752443,301,0.0
1557078752493,302,0.0
1557078752543,303,0.0
1557078752593,304,0.0
1557078752643,305,0.0
1557078752693,306,0.0
1557078752743,307,0.0
1557078752793,308,0.0
1557078752843,309,0.0
1557078752893,310,0.0
1557078752943,311,0.0
1557078752993,312,0.0
1557078753043,313,0.0
1557078753093,314,0.0
1557078753143,315,0.523598775598
1557078753193,316,0.523598775598
1557078753243,317,0.523598775598
1557078753293,318,0.523598775598
1557078753343,319,0.0
1557078753393,320,0.0
1557078753443,321,0.0
1557078753493,322,0.0
1557078753543,323,0.0
1557078753593,324,0.0
1557078753643,325,0.0
1557078753693,326,0.0
1557078753743,327,0.0
1557078753793,328,0.0
1557078753843,329,0.523598775598
1557078753893,330,0.523598775598
1557078753943,331,0.523598775598
1557078753993,332,0.523598775598
1557078754043,333,0.523598775598
1557078754093,334,0.0
1557078754143,335,0.0
1557078754193,336,0.0
1557078754243,337,0.0
1557078754293,338,0.0
1557078754343,339,0.0
1557078754393,340,0.0
1557078754443,341,0.0
1557078754493,342,0.0
1557078754543,343,0.0
1557078754593,344,0.0
