ts_micro,frame,wheel
1557078010415,1,0.0
1557078010465,2,0.0
1557078010515,3,0.0
1557078010565,4,0.0
1557078010615,5,0.0
1557078010665,6,0.0
1557078010715,7,0.0
1557078010765,8,0.0
1557078010815,9,0.0
1557078010865,10,0.0
1557078010915,11,0.0
1557078010965,12,0.0
1557078011015,13,0.0
1557078011065,14,0.0
1557078011115,15,0.0
1557078011165,16,0.0
1557078011215,17,0.0
1557078011265,18,0.0
1557078011315,19,0.0
1557078011365,20,0.0
1557078011415,21,0.0
1557078011465,22,0.0
1557078011515,23,0.0
1557078011565,24,0.523598775598
1557078011615,25,0.523598775598
1557078011665,26,0.523598775598
1557078011715,27,0.0
1557078011765,28,0.0
1557078011815,29,0.0
1557078011865,30,0.0
1557078011915,31,0.0
1557078011965,32,0.0
1557078012015,33,0.0
1557078012065,34,0.0
1557078012115,35,0.0
1557078012165,36,0.0
1557078012215,37,0.0
1557078012265,38,0.0
1557078012315,39,-0.523598775598
1557078012365,40,-0.523598775598
1557078012415,41,-0.523598775598
1557078012465,42,0.0
1557078012515,43,0.0
1557078012565,44,0.0
1557078012615,45,0.0
1557078012665,46,0.0
1557078012715,47,0.0
1557078012765,48,0.0
1557078012815,49,0.0
1557078012865,50,0.0
1557078012915,51,0.0
1557078012965,52,0.0
1557078013015,53,0.0
1557078013065,54,0.0
1557078013115,55,0.0
1557078013165,56,0.0
1557078013215,57,0.0
1557078013265,58,0.0
1557078013315,59,0.0
1557078013365,60,0.523598775598
1557078013415,61,0.523598775598
1557078013465,62,0.523598775598
1557078013515,63,0.0
1557078013565,64,0.0
1557078013615,65,0.0
1557078013665,66,0.0
1557078013715,67,0.0
1557078013765,68,0.0
1557078013815,69,0.0
1557078013865,70,0.0
1557078013915,71,0.0
1557078013965,72,0.0
1557078014016,73,0.0
1557078014065,74,0.0
1557078014116,75,0.0
1557078014165,76,0.0
1557078014215,77,0.0
1557078014265,78,0.0
1557078014315,79,0.0
1557078014365,80,0.0
1557078014415,81,0.523598775598
1557078014465,82,0.523598775598
1557078014515,83,0.523598775598
1557078014565,84,0.0
1557078014615,85,0.0
1557078014665,86,0.0
1557078014715,87,0.0
1557078014765,88,0.0
1557078014815,89,0.0
1557078014865,90,0.0
1557078014915,91,0.0
1557078014965,92,0.0
1557078015015,93,0.0
1557078015065,94,0.0
1557078015115,95,0.0
1557078015165,96,0.0
1557078015215,97,0.0
1557078015265,98,0.0
1557078015315,99,0.0
1557078015365,100,0.0
1557078015415,101,0.0
1557078015465,102,0.0
1557078015515,103,0.0
1557078015565,104,0.0
1557078015615,105,0.0
1557078015665,106,0.0
1557078015715,107,0.0
1557078015766,108,0.0
1557078015815,109,0.0
1557078015865,110,0.0
1557078015915,111,-0.523598775598
1557078015965,112,-0.523598775598
1557078016015,113,-0.523598775598
1557078016065,114,0.0
1557078016115,115,0.0
1557078016165,116,0.0
1557078016215,117,0.0
1557078016265,118,0.0
