ts_micro,frame,wheel
1557077296105,1,0.0
1557077296155,2,0.0
1557077296205,3,0.0
1557077296255,4,0.0
1557077296305,5,0.0
1557077296355,6,0.0
1557077296405,7,0.0
1557077296455,8,0.0
1557077296505,9,0.0
1557077296555,10,0.0
1557077296605,11,0.0
1557077296655,12,0.0
1557077296705,13,0.0
1557077296755,14,0.0
1557077296805,15,0.0
1557077296855,16,-0.523598775598
1557077296905,17,-0.523598775598
1557077296955,18,-0.523598775598
1557077297005,19,0.0
1557077297055,20,0.0
1557077297105,21,0.0
1557077297155,22,0.0
1557077297205,23,0.0
1557077297255,24,0.0
1557077297305,25,0.0
1557077297355,26,0.0
1557077297405,27,0.0
1557077297455,28,0.0
1557077297505,29,0.0
1557077297555,30,0.0
1557077297605,31,0.0
1557077297655,32,0.0
1557077297705,33,0.0
1557077297755,34,0.0
1557077297805,35,0.0
1557077297855,36,0.0
1557077297905,37,0.0
1557077297955,38,0.0
1557077298005,39,0.0
1557077298055,40,0.0
1557077298105,41,0.0
1557077298155,42,0.0
1557077298205,43,0.0
1557077298255,44,0.523598775598
1557077298305,45,0.523598775598
1557077298355,46,0.523598775598
1557077298405,47,0.0
1557077298455,48,0.0
1557077298505,49,0.0
1557077298555,50,0.0
1557077298605,51,0.0
1557077298655,52,0.0
1557077298705,53,0.0
1557077298755,54,0.0
1557077298805,55,0.0
1557077298855,56,0.0
1557077298905,57,0.0
1557077298955,58,0.0
1557077299005,59,0.0
1557077299055,60,0.0
1557077299105,61,0.0
1557077299155,62,0.0
1557077299205,63,0.0
1557077299255,64,0.0
1557077299305,65,0.0
1557077299355,66,0.0
1557077299405,67,0.0
1557077299455,68,-0.523598775598
1557077299505,69,-0.523598775598
1557077299555,70,-0.523598775598
1557077299605,71,0.0
1557077299655,72,0.0
1557077299705,73,0.0
1557077299755,74,0.0
1557077299805,75,0.0
1557077299855,76,0.0
1557077299905,77,0.0
1557077299955,78,0.0
1557077300005,79,0.523598775598
1557077300055,80,0.523598775598
1557077300105,81,0.523598775598
1557077300155,82,0.0
1557077300205,83,0.0
1557077300255,84,0.0
1557077300305,85,0.0
1557077300355,86,0.0
1557077300405,87,0.0
1557077300455,88,0.0
1557077300505,89,0.0
1557077300555,90,0.0
1557077300605,91,0.0
1557077300655,92,0.0
1557077300705,93,0.0
1557077300755,94,0.0
1557077300805,95,0.0
1557077300855,96,0.0
1557077300905,97,0.523598775598
1557077300955,98,0.523598775598
1557077301005,99,0.523598775598
1557077301055,100,0.0
1557077301105,101,0.0
1557077301155,102,0.0
1557077301205,103,0.0
1557077301255,104,0.0
1557077301305,105,0.0
1557077301355,106,0.0
1557077301405,107,0.0
1557077301455,108,0.0
1557077301505,109,0.0
1557077301555,110,0.0
1557077301605,111,0.0
1557077301655,112,0.0
1557077301705,113,0.0
1557077301755,114,0.0
1557077301805,115,0.0
1557077301855,116,0.0
1557077301905,117,0.0
1557077301955,118,0.0
1557077302005,119,0.0
1557077302055,120,0.0
1557077302105,121,0.0
1557077302155,122,0.0
1557077302205,123,0.0
1557077302255,124,0.0
1557077302305,125,0.0
1557077302355,126,0.0
1557077302405,127,0.0
1557077302455,128,0.0
1557077302505,129,0.0
1557077302555,130,0.0
1557077302605,131,0.0
1557077302655,132,0.0
1557077302705,133,0.0
1557077302755,134,0.0
1557077302805,135,0.0
1557077302855,136,0.0
1557077302905,137,0.0
1557077302955,138,0.0
1557077303005,139,0.0
1557077303055,140,0.0
1557077303105,141,0.0
1557077303155,142,0.0
1557077303205,143,0.0
1557077303255,144,0.0
1557077303305,145,0.0
1557077303355,146,0.0
1557077303405,147,0.0
1557077303455,148,0.0
1557077303505,149,0.0
1557077303555,150,0.0
1557077303605,151,0.0
1557077303655,152,0.0
1557077303705,153,0.0
1557077303755,154,0.0
1557077303805,155,0.0
1557077303855,156,0.0
1557077303905,157,0.0
1557077303955,158,0.0
1557077304005,159,0.0
1557077304055,160,0.0
1557077304105,161,0.0
1557077304155,162,0.523598775598
1557077304205,163,0.523598775598
1557077304255,164,0.523598775598
1557077304305,165,0.523598775598
1557077304355,166,0.523598775598
1557077304405,167,0.523598775598
1557077304455,168,0.0
1557077304505,169,0.0
1557077304555,170,0.0
1557077304605,171,0.0
1557077304655,172,0.0
1557077304705,173,0.0
1557077304755,174,0.0
1557077304805,175,0.0
1557077304855,176,0.0
1557077304905,177,0.0
1557077304955,178,0.0
1557077305005,179,0.0
1557077305055,180,0.0
1557077305105,181,0.0
1557077305155,182,0.0
1557077305205,183,0.0
1557077305255,184,0.0
1557077305305,185,0.0
1557077305355,186,0.0
1557077305405,187,0.0
1557077305455,188,0.0
1557077305505,189,0.0
1557077305555,190,0.0
1557077305605,191,0.0
1557077305655,192,0.0
1557077305705,193,0.0
1557077305755,194,0.0
1557077305805,195,0.0
1557077305855,196,0.0
1557077305905,197,0.0
1557077305955,198,0.0
1557077306005,199,-0.523598775598
1557077306055,200,-0.523598775598
1557077306105,201,-0.523598775598
1557077306155,202,0.0
1557077306205,203,0.0
1557077306255,204,0.0
1557077306305,205,0.0
1557077306355,206,0.0
1557077306405,207,0.523598775598
1557077306455,208,0.523598775598
1557077306505,209,0.523598775598
1557077306555,210,0.523598775598
1557077306605,211,0.523598775598
1557077306655,212,0.0
1557077306705,213,0.0
1557077306755,214,0.0
1557077306805,215,0.0
1557077306855,216,0.0
1557077306905,217,0.0
1557077306955,218,0.0
1557077307005,219,0.0
1557077307055,220,0.0
1557077307105,221,0.0
1557077307155,222,0.0
1557077307205,223,0.0
1557077307255,224,0.0
1557077307305,225,0.0
1557077307355,226,0.0
1557077307405,227,0.0
1557077307455,228,0.0
1557077307505,229,0.0
1557077307555,230,0.0
1557077307605,231,0.0
1557077307655,232,0.0
1557077307705,233,0.0
1557077307755,234,0.0
1557077307805,235,0.0
1557077307855,236,0.0
1557077307905,237,0.0
1557077307955,238,0.0
1557077308005,239,0.0
1557077308055,240,0.0
1557077308105,241,0.0
1557077308155,242,0.0
1557077308205,243,0.0
1557077308255,244,0.0
1557077308305,245,0.0
1557077308355,246,0.0
1557077308405,247,0.0
1557077308455,248,-0.523598775598
1557077308505,249,-0.523598775598
1557077308555,250,-0.523598775598
1557077308605,251,0.0
1557077308655,252,0.0
1557077308705,253,0.0
1557077308755,254,0.0
1557077308805,255,0.0
1557077308855,256,0.0
1557077308905,257,0.0
1557077308955,258,0.0
1557077309005,259,0.0
1557077309055,260,0.0
1557077309105,261,0.0
1557077309155,262,0.0
1557077309205,263,0.0
1557077309255,264,0.0
1557077309305,265,0.523598775598
1557077309355,266,0.523598775598
1557077309405,267,0.523598775598
1557077309455,268,0.523598775598
1557077309505,269,0.0
1557077309555,270,0.0
1557077309605,271,0.0
1557077309655,272,0.0
1557077309705,273,0.0
1557077309755,274,0.0
1557077309805,275,0.0
1557077309855,276,0.0
1557077309905,277,0.0
1557077309955,278,0.0
1557077310005,279,0.0
1557077310055,280,0.0
1557077310105,281,0.0
1557077310155,282,0.0
1557077310205,283,0.0
1557077310255,284,0.0
1557077310305,285,0.0
1557077310355,286,0.0
1557077310405,287,0.0
1557077310455,288,0.0
1557077310505,289,0.0
1557077310555,290,0.0
1557077310605,291,0.0
1557077310655,292,0.0
1557077310705,293,0.0
1557077310755,294,0.0
1557077310805,295,0.0
1557077310855,296,0.523598775598
1557077310905,297,0.523598775598
1557077310955,298,0.523598775598
1557077311005,299,0.523598775598
1557077311055,300,0.0
1557077311105,301,0.0
1557077311155,302,0.0
1557077311205,303,0.0
1557077311255,304,0.0
1557077311305,305,0.0
