ts_micro,frame,wheel
1557076601071,1,0.0
1557076601121,2,0.0
1557076601171,3,0.0
1557076601221,4,0.0
1557076601271,5,0.0
1557076601321,6,0.0
1557076601371,7,0.0
1557076601421,8,0.0
1557076601471,9,0.0
1557076601521,10,0.0
1557076601571,11,0.0
1557076601621,12,0.0
1557076601671,13,0.0
1557076601721,14,0.0
1557076601771,15,0.0
1557076601821,16,0.0
1557076601871,17,0.0
1557076601921,18,0.0
1557076601971,19,0.0
1557076602021,20,0.0
1557076602071,21,0.0
1557076602121,22,0.0
1557076602171,23,0.0
1557076602221,24,0.0
1557076602271,25,0.0
1557076602321,26,0.0
1557076602371,27,0.0
1557076602421,28,0.0
1557076602471,29,0.0
1557076602521,30,0.0
1557076602571,31,0.0
1557076602621,32,0.0
1557076602671,33,0.0
1557076602721,34,0.0
1557076602772,35,0.0
1557076602821,36,0.0
1557076602872,37,-0.523598775598
1557076602921,38,-0.523598775598
1557076602971,39,-0.523598775598
1557076603021,40,-0.523598775598
1557076603071,41,0.0
1557076603121,42,0.0
1557076603171,43,0.0
1557076603221,44,0.0
1557076603271,45,0.0
1557076603321,46,0.0
1557076603371,47,0.0
1557076603421,48,0.0
1557076603471,49,0.523598775598
1557076603521,50,0.523598775598
1557076603571,51,0.523598775598
1557076603621,52,0.523598775598
1557076603671,53,0.0
1557076603721,54,0.0
1557076603771,55,0.0
1557076603821,56,0.0
1557076603871,57,0.0
1557076603921,58,0.0
1557076603971,59,0.0
1557076604021,60,0.0
1557076604071,61,0.0
1557076604121,62,0.0
1557076604171,63,0.0
1557076604221,64,0.0
1557076604271,65,0.0
1557076604321,66,0.0
1557076604371,67,0.0
1557076604421,68,0.0
1557076604471,69,0.0
1557076604521,70,0.0
1557076604571,71,0.0
1557076604621,72,0.0
1557076604671,73,0.0
1557076604721,74,0.0
1557076604771,75,0.0
1557076604821,76,0.0
1557076604871,77,0.0
1557076604921,78,0.0
1557076604971,79,0.0
1557076605021,80,0.0
1557076605071,81,0.0
1557076605121,82,0.0
1557076605171,83,0.0
1557076605221,84,0.0
1557076605271,85,0.0
1557076605321,86,0.0
1557076605371,87,0.0
1557076605421,88,0.0
1557076605471,89,0.0
1557076605521,90,0.0
1557076605571,91,0.0
1557076605621,92,0.0
1557076605671,93,0.0
1557076605721,94,0.0
1557076605771,95,0.0
1557076605821,96,0.0
1557076605871,97,0.0
1557076605921,98,0.0
1557076605971,99,0.0
1557076606021,100,0.0
1557076606071,101,0.0
1557076606121,102,0.0
1557076606171,103,0.0
1557076606221,104,-0.523598775598
1557076606271,105,-0.523598775598
1557076606321,106,-0.523598775598
1557076606371,107,0.0
1557076606421,108,0.0
1557076606471,109,0.0
1557076606521,110,0.0
1557076606571,111,0.0
1557076606621,112,0.0
1557076606671,113,0.0
1557076606721,114,0.0
1557076606771,115,0.0
1557076606821,116,0.523598775598
1557076606871,117,0.523598775598
1557076606921,118,0.523598775598
1557076606971,119,0.0
1557076607021,120,0.0
1557076607071,121,0.0
1557076607121,122,0.0
1557076607171,123,0.0
1557076607221,124,0.0
1557076607271,125,0.0
1557076607321,126,0.0
1557076607371,127,0.0
1557076607421,128,0.523598775598
1557076607471,129,0.523598775598
1557076607521,130,0.523598775598
1557076607571,131,0.0
1557076607621,132,0.0
1557076607671,133,0.0
1557076607721,134,0.0
1557076607771,135,0.0
1557076607821,136,0.0
1557076607871,137,0.0
1557076607921,138,0.0
1557076607971,139,0.0
1557076608021,140,0.0
1557076608071,141,0.0
1557076608121,142,0.0
1557076608171,143,0.0
1557076608221,144,0.0
1557076608271,145,0.0
1557076608321,146,0.0
1557076608371,147,0.0
1557076608421,148,0.0
1557076608471,149,0.0
1557076608521,150,0.0
1557076608571,151,0.0
1557076608621,152,0.0
1557076608671,153,0.0
1557076608721,154,0.0
1557076608771,155,0.0
1557076608821,156,0.0
1557076608871,157,0.0
1557076608921,158,0.0
1557076608971,159,0.0
1557076609021,160,0.0
1557076609071,161,0.0
1557076609121,162,0.0
1557076609171,163,0.0
1557076609221,164,0.0
1557076609271,165,0.0
1557076609321,166,0.0
1557076609371,167,0.0
1557076609421,168,0.0
1557076609471,169,0.0
1557076609521,170,0.0
1557076609571,171,0.0
1557076609621,172,0.0
1557076609671,173,0.0
1557076609721,174,0.0
1557076609771,175,0.0
1557076609821,176,0.0
1557076609871,177,0.0
1557076609921,178,0.0
1557076609971,179,0.0
1557076610021,180,0.0
1557076610071,181,0.523598775598
1557076610121,182,0.523598775598
1557076610171,183,0.523598775598
1557076610221,184,0.0
1557076610271,185,0.0
1557076610321,186,0.0
1557076610371,187,0.0
1557076610421,188,0.0
1557076610471,189,0.0
1557076610521,190,0.0
1557076610571,191,0.0
1557076610621,192,0.0
1557076610671,193,0.0
1557076610721,194,0.0
1557076610771,195,0.0
1557076610821,196,0.0
1557076610871,197,0.0
1557076610921,198,0.0
1557076610971,199,0.0
1557076611021,200,0.0
1557076611071,201,0.0
1557076611121,202,0.0
1557076611171,203,0.0
1557076611221,204,0.0
1557076611271,205,0.0
1557076611321,206,0.0
1557076611371,207,0.0
1557076611421,208,0.0
1557076611471,209,0.0
1557076611521,210,0.0
1557076611571,211,0.0
1557076611621,212,-0.523598775598
1557076611671,213,-0.523598775598
1557076611721,214,0.0
1557076611771,215,0.0
1557076611821,216,0.0
1557076611871,217,0.0
1557076611921,218,0.0
1557076611971,219,0.0
1557076612021,220,0.0
1557076612071,221,0.0
1557076612121,222,0.0
1557076612171,223,0.0
1557076612221,224,0.0
1557076612271,225,0.0
